Type,dept_id,dept_name,service_id,service_name,activity_id,activity_name,fund_id,fund_name,object_id,object_name,outcome_id,outcome_name,subobject_id,subobject_name,amount,FID
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,331,Rental of City Motor Equipment,13690,173
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,335,Maintenance and Repair of Equipment - Vehicle,5150,174
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,337,Sewer and Water Charges (City Agencies),2575,175
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,338,"Security Alarm System (Educ, OED)",6587,176
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,342,"Hauling (Educ, Elections, Disaster Control, CCB)",15000,177
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,355,Photo ID Cards,121,178
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,358,Building Structure Repairs (General Services),4900,179
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,383,Transportation - Regular - City Share (Educ),75000,180
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,396,Rental of Real Property - DGS,66738,181
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,401,Motor Vehicle Fuels and Lubricants,2781,182
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,402,Office Supplies,69825,183
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,406,Business Machine Supplies,990,184
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,407,Custodial Materials,19400,185
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,409,General Operating and Maintenance Supplies,10200,186
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,414,Food for Human Consumption,2450,187
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,418,Bottle Water Services,1500,188
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,501,Office Furniture and Equipment,5150,189
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,502,Office Machines,4850,190
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,503,Data - Word Processing Equipment,5000,191
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,512,MOIT Hardware Replacement,1963,192
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,513,MOIT Software Maintenance,1441,193
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,1,Operation of Elections,1001,General  ,7,"Grants, Subsidies and Contributions",16,Responsible Stewardship of City Resources,740,Workers' Comp - Direct,4406,194
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,2,Training,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,318,Consultants,255000,195
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,5,State Administrative Costs,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,350,Not Otherwise Classified,1514528,196
Expenditures,1900,Board of Elections  ,899,Fair Conduct of Elections,5,State Administrative Costs,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,364,State Payroll Reimbursement (Elections),2577293,197
Expenditures,900,City Council  ,100,City Council,1,President's Office,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,101,Permanent Full-time,2057061,198
Expenditures,900,City Council  ,100,City Council,1,President's Office,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,102,Temporary,67877,199
Expenditures,900,City Council  ,100,City Council,1,President's Office,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,109,Contract,15300,200
Expenditures,900,City Council  ,100,City Council,26,District 5,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,341,Rental of Outside Motor Equipment,5227,201
Expenditures,900,City Council  ,100,City Council,26,District 5,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,402,Office Supplies,980,202
Expenditures,900,City Council  ,100,City Council,26,District 5,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,512,MOIT Hardware Replacement,1603,203
Expenditures,900,City Council  ,100,City Council,26,District 5,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,513,MOIT Software Maintenance,1164,204
Expenditures,900,City Council  ,100,City Council,26,District 5,1001,General  ,7,"Grants, Subsidies and Contributions",16,Responsible Stewardship of City Resources,740,Workers' Comp - Direct,3456,205
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,101,Permanent Full-time,246248,206
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,104,Salary and Wage Differential,8469,207
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,201,Social Security-City Share (Regular),14960,208
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,202,Employees Retirement - City Share (Regular),29008,209
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,207,Health Maintenance Organizations,19280,210
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,210,Medical Waiver,772,211
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,212,Prescription Drugs (Classified),2419,212
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,213,Vision Care (CUB),46,213
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,231,FICA - Medicare Only,3499,214
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,233,Survivor Benefits,621,215
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,235,Dental,282,216
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,301,Travel,1442,217
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,305,Municipal Telephone Exchange,1602,218
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,310,Municipal Post Office,258,219
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,313,Rental of Real Property,3174,220
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,325,Rental of Operating Equipment,4041,221
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,326,Other Professional Services,3547,222
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,3,Contractual Services,16,Responsible Stewardship of City Resources,333,Expense Account,3550,223
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,4,Materials and Supplies,16,Responsible Stewardship of City Resources,402,Office Supplies,1416,224
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,512,MOIT Hardware Replacement,1603,225
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,5,"Equipment - $4,999 or less",16,Responsible Stewardship of City Resources,513,MOIT Software Maintenance,1200,226
Expenditures,900,City Council  ,100,City Council,27,District 6,1001,General  ,7,"Grants, Subsidies and Contributions",16,Responsible Stewardship of City Resources,740,Workers' Comp - Direct,3421,227
Expenditures,900,City Council  ,100,City Council,28,District 7,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,101,Permanent Full-time,221273,228
Expenditures,900,City Council  ,100,City Council,28,District 7,1001,General  ,1,Salaries,16,Responsible Stewardship of City Resources,104,Salary and Wage Differential,-3429,229
Expenditures,900,City Council  ,100,City Council,28,District 7,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,201,Social Security-City Share (Regular),13719,230
Expenditures,900,City Council  ,100,City Council,28,District 7,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,202,Employees Retirement - City Share (Regular),26517,231
Expenditures,900,City Council  ,100,City Council,28,District 7,1001,General  ,2,Other Personnel Costs,16,Responsible Stewardship of City Resources,207,Health Maintenance Organizations,42852,232
